ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"154.198.237.107","155.191.61.40","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.502809000","0.002532000",,
"55.84.95.54","184.137.89.51","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.503342000","0.000533000",,
"81.49.219.5","171.155.134.91","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.511137000","0.007795000",,
"151.83.187.38","24.182.29.93","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.511740000","0.000603000",,
"116.152.0.72","172.73.253.5","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.514178000","0.002438000",,
"32.62.54.40","149.25.255.120","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.516474000","0.002296000",,
"153.61.34.38","72.142.222.105","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.527946000","0.011472000",,
"97.238.180.7","61.144.56.25","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.533246000","0.005300000",,
"4.223.244.56","32.187.33.46","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.534835000","0.001589000",,
"64.119.173.35","132.3.177.113","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.535348000","0.000513000",,
"141.185.250.115","158.160.170.48","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.541994000","0.006646000",,
"66.92.212.71","212.18.234.8","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.544086000","0.002092000",,
"248.153.83.119","21.196.132.127","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.548842000","0.004756000",,
"108.12.37.8","99.155.49.77","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.549243000","0.000401000",,
