ip.src,ip.dst,ip.len,ip.flags.df,ip.ttl,ip.proto,udp.port,frame.time_relative,frame.time_delta,label
3232235777,3232235778,84,1,255,1,0,4039.346573,0.009529,Normal_Traffic
0,0,0,0,0,0,0,4039.464248,0.117675,Normal_Traffic
0,0,0,0,0,0,0,4040.081935,0.617687,Normal_Traffic
0,0,0,0,0,0,0,4040.085919,0.003984,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4041.336242,1.250323,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4041.346359,0.010117,Normal_Traffic
0,0,0,0,0,0,0,4041.349654,0.003295,Normal_Traffic
0,0,0,0,0,0,0,4041.556159,0.206505,Normal_Traffic
0,0,0,0,0,0,0,4042.344391,0.788232,Normal_Traffic
0,0,0,0,0,0,0,4043.341657,0.997266,Normal_Traffic
0,0,0,0,0,0,0,4043.645259,0.303602,Normal_Traffic
0,0,0,0,0,0,0,4044.339151,0.693892,Normal_Traffic
0,0,0,0,0,0,0,4045.335989,0.996838,Normal_Traffic
0,0,0,0,0,0,0,4045.717802,0.381813,Normal_Traffic
0,0,0,0,0,0,0,4046.333521,0.615719,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4047.331816,0.998295,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4047.345979,0.014163,Normal_Traffic
0,0,0,0,0,0,0,4047.783968,0.437989,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4049.33365,1.549682,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4049.339817,0.006167,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4049.341357,0.00154,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4049.346266,0.004909,Normal_Traffic
0,0,0,0,0,0,0,4049.836087,0.489821,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4051.341776,1.505689,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4051.357277,0.015501,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4051.358575,0.001298,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4051.361698,0.003123,Normal_Traffic
0,0,0,0,0,0,0,4051.91682,0.555122,Normal_Traffic
0,0,0,0,0,0,0,4052.343785,0.426965,Normal_Traffic
0,0,0,0,0,0,0,4052.344139,0.000354,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4053.359519,1.01538,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4053.368184,0.008665,Normal_Traffic
0,0,0,0,0,0,0,4053.971091,0.602907,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4055.371192,1.400101,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4055.376814,0.005622,Normal_Traffic
0,0,0,0,0,0,0,4056.041197,0.664383,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4057.372425,1.331228,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4057.383917,0.011492,Normal_Traffic
0,0,0,0,0,0,0,4057.385329,0.001412,Normal_Traffic
0,0,0,0,0,0,0,4058.126126,0.740797,Normal_Traffic
0,0,0,0,0,0,0,4058.382358,0.256232,Normal_Traffic
0,0,0,0,0,0,0,4059.381527,0.999169,Normal_Traffic
0,0,0,0,0,0,0,4060.180547,0.79902,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4060.393263,0.212716,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4060.401542,0.008279,Normal_Traffic
0,0,0,0,0,0,0,4062.279583,1.878041,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4062.394069,0.114486,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4062.402523,0.008454,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4062.403698,0.001175,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4062.406702,0.003004,Normal_Traffic
0,0,0,0,0,0,0,4064.33629,1.929588,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4064.403409,0.067119,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4064.406139,0.00273,Normal_Traffic
0,0,0,0,0,0,0,4064.408448,0.002309,Normal_Traffic
0,0,0,0,0,0,0,4065.404177,0.995729,Normal_Traffic
0,0,0,0,0,0,0,4066.402857,0.99868,Normal_Traffic
0,0,0,0,0,0,0,4066.42415,0.021293,Normal_Traffic
0,0,0,0,0,0,0,4068.500879,2.076729,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4069.407839,0.90696,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4069.422219,0.01438,Normal_Traffic
0,0,0,0,0,0,0,4070.59551,1.173291,Normal_Traffic
0,0,0,0,0,0,0,4070.954634,0.359124,Normal_Traffic
0,0,0,0,0,0,0,4070.957781,0.003147,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4071.408371,0.45059,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4071.417865,0.009494,Normal_Traffic
0,0,0,0,0,0,0,4071.420265,0.0024,Normal_Traffic
0,0,0,0,0,0,0,4072.418451,0.998186,Normal_Traffic
0,0,0,0,0,0,0,4072.728203,0.309752,Normal_Traffic
0,0,0,0,0,0,0,4073.416904,0.688701,Normal_Traffic
0,0,0,0,0,0,0,4073.491997,0.075093,Normal_Traffic
0,0,0,0,0,0,0,4074.416246,0.924249,Normal_Traffic
0,0,0,0,0,0,0,4074.805703,0.389457,Normal_Traffic
0,0,0,0,0,0,0,4075.413738,0.608035,Normal_Traffic
0,0,0,0,0,0,0,4076.412273,0.998535,Normal_Traffic
0,0,0,0,0,0,0,4076.922013,0.50974,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4077.411429,0.489416,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4077.423629,0.0122,Normal_Traffic
0,0,0,0,0,0,0,4078.973054,1.549425,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4079.41172,0.438666,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4079.423267,0.011547,Normal_Traffic
0,0,0,0,0,0,0,4081.032338,1.609071,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4081.421641,0.389303,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4081.433724,0.012083,Normal_Traffic
0,0,0,0,0,0,0,4083.132885,1.699161,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4083.422179,0.289294,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4083.427716,0.005537,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4083.430587,0.002871,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4083.446601,0.016014,Normal_Traffic
0,0,0,0,0,0,0,4085.198703,1.752102,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4085.430589,0.231886,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4085.437583,0.006994,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4085.43886,0.001277,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4085.443565,0.004705,Normal_Traffic
0,0,0,0,0,0,0,4087.272873,1.829308,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4087.438758,0.165885,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4087.447317,0.008559,Normal_Traffic
0,0,0,0,0,0,0,4087.44856,0.001243,Normal_Traffic
0,0,0,0,0,0,0,4088.447022,0.998462,Normal_Traffic
0,0,0,0,0,0,0,4088.521381,0.074359,Normal_Traffic
0,0,0,0,0,0,0,4088.521721,0.00034,Normal_Traffic
0,0,0,0,0,0,0,4089.356305,0.834584,Normal_Traffic
0,0,0,0,0,0,0,4089.445462,0.089157,Normal_Traffic
0,0,0,0,0,0,0,4091.40874,1.963278,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4092.442544,1.033804,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4092.453341,0.010797,Normal_Traffic
0,0,0,0,0,0,0,4093.483704,1.030363,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4094.443012,0.959308,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4094.447811,0.004799,Normal_Traffic
0,0,0,0,0,0,0,4094.45007,0.002259,Normal_Traffic
0,0,0,0,0,0,0,4095.448634,0.998564,Normal_Traffic
0,0,0,0,0,0,0,4095.561085,0.112451,Normal_Traffic
0,0,0,0,0,0,0,4096.448334,0.887249,Normal_Traffic
0,0,0,0,0,0,0,4097.448814,1.00048,Normal_Traffic
0,0,0,0,0,0,0,4097.641878,0.193064,Normal_Traffic
0,0,0,0,0,0,0,4098.444189,0.802311,Normal_Traffic
0,0,0,0,0,0,0,4099.443636,0.999447,Normal_Traffic
0,0,0,0,0,0,0,4099.717342,0.273706,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4100.442553,0.725211,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4100.450971,0.008418,Normal_Traffic
0,0,0,0,0,0,0,4101.816021,1.36505,Normal_Traffic
0,0,0,0,0,0,0,4101.97066,0.154639,Normal_Traffic
0,0,0,0,0,0,0,4101.973647,0.002987,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4102.444842,0.471195,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4102.455699,0.010857,Normal_Traffic
0,0,0,0,0,0,0,4103.928471,1.472772,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4104.453917,0.525446,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4104.460916,0.006999,Normal_Traffic
0,0,0,0,0,0,0,4105.991904,1.530988,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4106.454625,0.462721,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4106.461882,0.007257,Normal_Traffic
0,0,0,0,0,0,0,4106.46305,0.001168,Normal_Traffic
0,0,0,0,0,0,0,4107.459835,0.996785,Normal_Traffic
0,0,0,0,0,0,0,4108.08456,0.624725,Normal_Traffic
0,0,0,0,0,0,0,4108.459258,0.374698,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4109.4597,1.000442,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4109.463493,0.003793,Normal_Traffic
0,0,0,0,0,0,0,4110.149235,0.685742,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4111.461263,1.312028,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4111.468129,0.006866,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4111.471362,0.003233,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4111.47561,0.004248,Normal_Traffic
0,0,0,0,0,0,0,4112.232751,0.757141,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4113.473462,1.240711,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4113.476239,0.002777,Normal_Traffic
0,0,0,0,0,0,0,4113.47745,0.001211,Normal_Traffic
0,0,0,0,0,0,0,4114.284684,0.807234,Normal_Traffic
0,0,0,0,0,0,0,4114.475299,0.190615,Normal_Traffic
0,0,0,0,0,0,0,4115.474681,0.999382,Normal_Traffic
0,0,0,0,0,0,0,4116.360392,0.885711,Normal_Traffic
0,0,0,0,0,0,0,4116.474821,0.114429,Normal_Traffic
0,0,0,0,0,0,0,4117.473678,0.998857,Normal_Traffic
0,0,0,0,0,0,0,4118.450398,0.97672,Normal_Traffic
0,0,0,0,0,0,0,4118.473751,0.023353,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4119.473561,0.99981,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4119.478746,0.005185,Normal_Traffic
0,0,0,0,0,0,0,4120.5168,1.038054,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4121.475239,0.958439,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4121.480673,0.005434,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4121.481845,0.001172,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4121.494511,0.012666,Normal_Traffic
0,0,0,0,0,0,0,4122.586954,1.092443,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4123.483234,0.89628,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4123.494659,0.011425,Normal_Traffic
0,0,0,0,0,0,0,4124.478328,0.983669,Normal_Traffic
0,0,0,0,0,0,0,4124.478686,0.000358,Normal_Traffic
0,0,0,0,0,0,0,4124.643159,0.164473,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4125.497855,0.854696,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4125.502076,0.004221,Normal_Traffic
0,0,0,0,0,0,0,4126.724749,1.222673,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4127.499841,0.775092,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4127.503857,0.004016,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4127.505188,0.001331,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4127.50875,0.003562,Normal_Traffic
0,0,0,0,0,0,0,4128.80059,1.29184,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4129.50736,0.70677,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4129.510169,0.002809,Normal_Traffic
0,0,0,0,0,0,0,4130.889475,1.379306,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4131.511276,0.621801,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4131.528723,0.017447,Normal_Traffic
0,0,0,0,0,0,0,4132.785903,1.25718,Normal_Traffic
0,0,0,0,0,0,0,4132.79321,0.007307,Normal_Traffic
0,0,0,0,0,0,0,4132.991881,0.198671,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4133.513593,0.521712,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4133.522692,0.009099,Normal_Traffic
0,0,0,0,0,0,0,4133.523936,0.001244,Normal_Traffic
0,0,0,0,0,0,0,4134.52238,0.998444,Normal_Traffic
0,0,0,0,0,0,0,4135.07058,0.5482,Normal_Traffic
0,0,0,0,0,0,0,4135.105393,0.034813,Normal_Traffic
0,0,0,0,0,0,0,4135.522185,0.416792,Normal_Traffic
0,0,0,0,0,0,0,4136.521842,0.999657,Normal_Traffic
0,0,0,0,0,0,0,4137.152676,0.630834,Normal_Traffic
0,0,0,0,0,0,0,4137.520276,0.3676,Normal_Traffic
0,0,0,0,0,0,0,4138.520276,1,Normal_Traffic
0,0,0,0,0,0,0,4139.212778,0.692502,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4139.523462,0.310684,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4139.526436,0.002974,Normal_Traffic
0,0,0,0,0,0,0,4141.265465,1.739029,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4141.525459,0.259994,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4141.528275,0.002816,Normal_Traffic
0,0,0,0,0,0,0,4141.529489,0.001214,Normal_Traffic
0,0,0,0,0,0,0,4142.533306,1.003817,Normal_Traffic
0,0,0,0,0,0,0,4143.352926,0.81962,Normal_Traffic
0,0,0,0,0,0,0,4143.532252,0.179326,Normal_Traffic
0,0,0,0,0,0,0,4144.536151,1.003899,Normal_Traffic
0,0,0,0,0,0,0,4144.536971,0.00082,Normal_Traffic
0,0,0,0,0,0,0,4145.407995,0.871024,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4146.532025,1.12403,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4146.538892,0.006867,Normal_Traffic
0,0,0,0,0,0,0,4147.47349,0.934598,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4148.5335,1.06001,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4148.538072,0.004572,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4148.539263,0.001191,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4148.54686,0.007597,Normal_Traffic
0,0,0,0,0,0,0,4149.526157,0.979297,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4150.542053,1.015896,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4150.549003,0.00695,Normal_Traffic
0,0,0,0,0,0,0,4150.550221,0.001218,Normal_Traffic
0,0,0,0,0,0,0,4151.547239,0.997018,Normal_Traffic
0,0,0,0,0,0,0,4151.585238,0.037999,Normal_Traffic
0,0,0,0,0,0,0,4152.546932,0.961694,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4153.548354,1.001422,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4153.556668,0.008314,Normal_Traffic
0,0,0,0,0,0,0,4153.669401,0.112733,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4155.550307,1.880906,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4155.561942,0.011635,Normal_Traffic
0,0,0,0,0,0,0,4155.731821,0.169879,Normal_Traffic
0,0,0,0,0,0,0,4157.563711,1.83189,Normal_Traffic
0,0,0,0,0,0,0,4157.807522,0.243811,Normal_Traffic
0,0,0,0,0,0,0,4158.562801,0.755279,Normal_Traffic
0,0,0,0,0,0,0,4159.562,0.999199,Normal_Traffic
0,0,0,0,0,0,0,4159.870024,0.308024,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4160.562379,0.692355,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4160.570168,0.007789,Normal_Traffic
0,0,0,0,0,0,0,4161.967475,1.397307,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4162.563792,0.596317,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4162.569767,0.005975,Normal_Traffic
0,0,0,0,0,0,0,4162.571284,0.001517,Normal_Traffic
0,0,0,0,0,0,0,4163.567494,0.99621,Normal_Traffic
0,0,0,0,0,0,0,4163.624364,0.05687,Normal_Traffic
0,0,0,0,0,0,0,4163.627412,0.003048,Normal_Traffic
0,0,0,0,0,0,0,4164.049346,0.421934,Normal_Traffic
0,0,0,0,0,0,0,4164.566805,0.517459,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4165.567804,1.000999,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4165.572204,0.0044,Normal_Traffic
0,0,0,0,0,0,0,4166.132012,0.559808,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4167.570454,1.438442,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4167.572685,0.002231,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4167.575638,0.002953,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4167.585639,0.010001,Normal_Traffic
0,0,0,0,0,0,0,4168.211153,0.625514,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4169.57823,1.367077,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4169.591375,0.013145,Normal_Traffic
0,0,0,0,0,0,0,4169.592807,0.001432,Normal_Traffic
0,0,0,0,0,0,0,4170.281355,0.688548,Normal_Traffic
0,0,0,0,0,0,0,4170.592017,0.310662,Normal_Traffic
0,0,0,0,0,0,0,4171.591673,0.999656,Normal_Traffic
0,0,0,0,0,0,0,4172.354235,0.762562,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4172.592489,0.238254,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4172.599298,0.006809,Normal_Traffic
0,0,0,0,0,0,0,4174.396743,1.797445,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4174.594402,0.197659,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4174.600994,0.006592,Normal_Traffic
0,0,0,0,0,0,0,4176.445216,1.844222,Normal_Traffic
0,0,0,0,0,0,0,4176.601304,0.156088,Normal_Traffic
0,0,0,0,0,0,0,4177.598043,0.996739,Normal_Traffic
0,0,0,0,0,0,0,4178.533816,0.935773,Normal_Traffic
0,0,0,0,0,0,0,4178.597095,0.063279,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4179.598963,1.001868,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4179.605793,0.00683,Normal_Traffic
0,0,0,0,0,0,0,4180.60846,1.002667,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4181.601649,0.993189,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4181.604515,0.002866,Normal_Traffic
0,0,0,0,0,0,0,4181.608552,0.004037,Normal_Traffic
0,0,0,0,0,0,0,4182.604126,0.995574,Normal_Traffic
0,0,0,0,0,0,0,4182.695405,0.091279,Normal_Traffic
0,0,0,0,0,0,0,4183.6037,0.908295,Normal_Traffic
0,0,0,0,0,0,0,4184.760598,1.156898,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4186.617715,1.857117,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4186.621636,0.003921,Normal_Traffic
0,0,0,0,0,0,0,4186.830135,0.208499,Normal_Traffic
0,0,0,0,0,0,0,4186.896808,0.066673,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4188.634422,1.737614,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4188.639274,0.004852,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4188.64043,0.001156,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4188.646278,0.005848,Normal_Traffic
0,0,0,0,0,0,0,4188.90068,0.254402,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4190.643035,1.742355,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4190.652441,0.009406,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4190.653598,0.001157,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4190.664979,0.011381,Normal_Traffic
0,0,0,0,0,0,0,4190.963592,0.298613,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4192.658356,1.694764,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4192.670117,0.011761,Normal_Traffic
0,0,0,0,0,0,0,4192.671449,0.001332,Normal_Traffic
0,0,0,0,0,0,0,4193.089221,0.417772,Normal_Traffic
0,0,0,0,0,0,0,4193.66787,0.578649,Normal_Traffic
0,0,0,0,0,0,0,4194.468351,0.800481,Normal_Traffic
0,0,0,0,0,0,0,4194.471885,0.003534,Normal_Traffic
0,0,0,0,0,0,0,4194.667559,0.195674,Normal_Traffic
0,0,0,0,0,0,0,4195.194898,0.527339,Normal_Traffic
0,0,0,0,0,0,0,4197.268718,2.07382,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4197.671786,0.403068,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4197.674791,0.003005,Normal_Traffic
0,0,0,0,0,0,0,4199.317168,1.642377,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4199.674372,0.357204,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4199.678266,0.003894,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4199.680238,0.001972,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4199.688103,0.007865,Normal_Traffic
0,0,0,0,0,0,0,4201.37673,1.688627,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4201.682058,0.305328,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4201.692664,0.010606,Normal_Traffic
0,0,0,0,0,0,0,4201.693925,0.001261,Normal_Traffic
0,0,0,0,0,0,0,4202.692735,0.99881,Normal_Traffic
0,0,0,0,0,0,0,4202.875957,0.183222,Normal_Traffic
0,0,0,0,0,0,0,4202.876349,0.000392,Normal_Traffic
0,0,0,0,0,0,0,4203.469611,0.593262,Normal_Traffic
0,0,0,0,0,0,0,4203.69215,0.222539,Normal_Traffic
0,0,0,0,0,0,0,4204.693371,1.001221,Normal_Traffic
0,0,0,0,0,0,0,4205.535481,0.84211,Normal_Traffic
0,0,0,0,0,0,0,4205.691629,0.156148,Normal_Traffic
0,0,0,0,0,0,0,4206.691099,0.99947,Normal_Traffic
0,0,0,0,0,0,0,4207.607169,0.91607,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4207.691577,0.084408,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4207.696252,0.004675,Normal_Traffic
0,0,0,0,0,0,0,4209.655912,1.95966,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4209.693245,0.037333,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4209.697583,0.004338,Normal_Traffic
0,0,0,0,0,0,0,4209.701027,0.003444,Normal_Traffic
0,0,0,0,0,0,0,4210.698325,0.997298,Normal_Traffic
0,0,0,0,0,0,0,4211.697708,0.999383,Normal_Traffic
0,0,0,0,0,0,0,4211.747287,0.049579,Normal_Traffic
0,0,0,0,0,0,0,4213.786404,2.039117,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4214.697793,0.911389,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4214.70091,0.003117,Normal_Traffic
0,0,0,0,0,0,0,4215.834278,1.133368,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4216.699924,0.865646,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4216.703416,0.003492,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4216.704568,0.001152,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4216.712057,0.007489,Normal_Traffic
0,0,0,0,0,0,0,4217.899403,1.187346,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4218.707091,0.807688,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4218.710958,0.003867,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4218.712232,0.001274,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4218.72545,0.013218,Normal_Traffic
0,0,0,0,0,0,0,4219.960119,1.234669,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4220.714481,0.754362,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4220.721774,0.007293,Normal_Traffic
0,0,0,0,0,0,0,4220.723452,0.001678,Normal_Traffic
0,0,0,0,0,0,0,4221.721785,0.998333,Normal_Traffic
0,0,0,0,0,0,0,4222.055355,0.33357,Normal_Traffic
0,0,0,0,0,0,0,4222.721884,0.666529,Normal_Traffic
0,0,0,0,0,0,0,4223.724084,1.0022,Normal_Traffic
0,0,0,0,0,0,0,4224.129596,0.405512,Normal_Traffic
0,0,0,0,0,0,0,4224.721232,0.591636,Normal_Traffic
0,0,0,0,0,0,0,4225.219664,0.498432,Normal_Traffic
0,0,0,0,0,0,0,4225.2234,0.003736,Normal_Traffic
0,0,0,0,0,0,0,4225.72034,0.49694,Normal_Traffic
0,0,0,0,0,0,0,4226.202309,0.481969,Normal_Traffic
0,0,0,0,0,0,0,4228.28384,2.081531,Normal_Traffic
0,0,0,0,0,0,0,4228.720816,0.436976,Normal_Traffic
0,0,0,0,0,0,0,4229.719622,0.998806,Normal_Traffic
0,0,0,0,0,0,0,4230.355849,0.636227,Normal_Traffic
0,0,0,0,0,0,0,4230.71978,0.363931,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4231.720114,1.000334,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4231.727245,0.007131,Normal_Traffic
0,0,0,0,0,0,0,4232.448011,0.720766,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4235.038542,2.590531,Normal_Traffic
3232235777,3232235778,84,1,255,1,0,4235.048328,0.009786,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4235.0496,0.001272,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4235.052051,0.002451,Normal_Traffic
0,0,0,0,0,0,0,4235.807615,0.755564,Normal_Traffic
3232235778,3232235780,84,1,64,1,0,4237.052482,1.244867,Normal_Traffic
3232235780,3232235778,84,0,64,1,0,4237.056694,0.004212,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4237.057858,0.001164,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4237.066105,0.008247,Normal_Traffic
0,0,0,0,0,0,0,4237.858899,0.792794,Normal_Traffic
3232235778,3232235782,84,1,64,1,0,4239.060857,1.201958,Normal_Traffic
3232235782,3232235778,84,0,64,1,0,4239.06666,0.005803,Normal_Traffic
3232235778,3232235777,84,1,64,1,0,4239.0696,0.00294,Normal_Traffic
